index,[0 - V1 (numeric)],[1 - V2 (numeric)],[2 - V3 (numeric)],[3 - V4 (numeric)],[4 - V5 (numeric)],[5 - V6 (numeric)],[6 - V7 (numeric)],target
0,15.260000228881836,14.84000015258789,0.8709999918937683,5.763000011444092,3.312000036239624,2.2209999561309814,5.21999979019165,0.0
1,14.880000114440918,14.569999694824219,0.8810999989509583,5.553999900817871,3.3329999446868896,1.0180000066757202,4.955999851226807,0.0
2,14.289999961853027,14.09000015258789,0.9049999713897705,5.290999889373779,3.3369998931884766,2.6989998817443848,4.824999809265137,0.0
3,13.84000015258789,13.9399995803833,0.8955000042915344,5.323999881744385,3.378999948501587,2.259000062942505,4.804999828338623,0.0
4,16.139999389648438,14.989999771118164,0.9034000039100647,5.6579999923706055,3.562000036239624,1.3550000190734863,5.175000190734863,0.0
5,14.380000114440918,14.210000038146973,0.8950999975204468,5.386000156402588,3.312000036239624,2.4619998931884766,4.955999851226807,0.0
6,14.6899995803833,14.489999771118164,0.8798999786376953,5.563000202178955,3.259000062942505,3.5859999656677246,5.218999862670898,0.0
7,14.109999656677246,14.100000381469727,0.8910999894142151,5.420000076293945,3.302000045776367,2.700000047683716,5.0,0.0
8,16.6299991607666,15.460000038146973,0.8747000098228455,6.052999973297119,3.4649999141693115,2.0399999618530273,5.876999855041504,0.0
9,16.440000534057617,15.25,0.8880000114440918,5.883999824523926,3.505000114440918,1.968999981880188,5.5329999923706055,0.0
10,15.260000228881836,14.850000381469727,0.8695999979972839,5.714000225067139,3.242000102996826,4.543000221252441,5.314000129699707,0.0
11,14.029999732971191,14.15999984741211,0.8795999884605408,5.438000202178955,3.2009999752044678,1.7170000076293945,5.000999927520752,0.0
12,13.890000343322754,14.020000457763672,0.8880000114440918,5.439000129699707,3.1989998817443848,3.9860000610351562,4.73799991607666,0.0
13,13.779999732971191,14.0600004196167,0.8758999705314636,5.479000091552734,3.1559998989105225,3.135999917984009,4.872000217437744,0.0
14,13.739999771118164,14.050000190734863,0.8744000196456909,5.48199987411499,3.114000082015991,2.931999921798706,4.824999809265137,0.0
15,14.59000015258789,14.279999732971191,0.8992999792098999,5.35099983215332,3.3329999446868896,4.184999942779541,4.781000137329102,0.0
16,13.989999771118164,13.829999923706055,0.9182999730110168,5.11899995803833,3.382999897003174,5.234000205993652,4.781000137329102,0.0
17,15.6899995803833,14.75,0.9057999849319458,5.5269999504089355,3.5139999389648438,1.5989999771118164,5.046000003814697,0.0
18,14.699999809265137,14.210000038146973,0.9153000116348267,5.204999923706055,3.4660000801086426,1.7669999599456787,4.64900016784668,0.0
19,12.720000267028809,13.569999694824219,0.8686000108718872,5.22599983215332,3.0490000247955322,4.1020002365112305,4.914000034332275,0.0
20,14.15999984741211,14.399999618530273,0.8583999872207642,5.6579999923706055,3.128999948501587,3.072000026702881,5.176000118255615,0.0
21,14.109999656677246,14.260000228881836,0.8722000122070312,5.519999980926514,3.1679999828338623,2.687999963760376,5.218999862670898,0.0
22,15.880000114440918,14.899999618530273,0.8988000154495239,5.618000030517578,3.506999969482422,0.7651000022888184,5.091000080108643,0.0
23,12.079999923706055,13.229999542236328,0.8664000034332275,5.098999977111816,2.936000108718872,1.4149999618530273,4.960999965667725,0.0
24,15.010000228881836,14.760000228881836,0.8657000064849854,5.789000034332275,3.244999885559082,1.7910000085830688,5.000999927520752,0.0
25,16.190000534057617,15.15999984741211,0.8848999738693237,5.833000183105469,3.4210000038146973,0.902999997138977,5.307000160217285,0.0
26,13.020000457763672,13.760000228881836,0.8640999794006348,5.394999980926514,3.0260000228881836,3.372999906539917,4.824999809265137,0.0
27,12.739999771118164,13.670000076293945,0.8564000129699707,5.394999980926514,2.9560000896453857,2.503999948501587,4.86899995803833,0.0
28,14.109999656677246,14.180000305175781,0.8820000290870667,5.540999889373779,3.2209999561309814,2.753999948501587,5.038000106811523,0.0
29,13.449999809265137,14.020000457763672,0.8604000210762024,5.515999794006348,3.065000057220459,3.5309998989105225,5.0970001220703125,0.0
30,13.15999984741211,13.819999694824219,0.8661999702453613,5.453999996185303,2.9749999046325684,0.8550999760627747,5.056000232696533,0.0
31,15.489999771118164,14.9399995803833,0.8723999857902527,5.756999969482422,3.371000051498413,3.4119999408721924,5.228000164031982,0.0
32,14.09000015258789,14.40999984741211,0.8529000282287598,5.7170000076293945,3.186000108718872,3.9200000762939453,5.298999786376953,0.0
33,13.9399995803833,14.170000076293945,0.8727999925613403,5.585000038146973,3.1500000953674316,2.124000072479248,5.01200008392334,0.0
34,15.050000190734863,14.680000305175781,0.8779000043869019,5.711999893188477,3.328000068664551,2.128999948501587,5.360000133514404,0.0
35,16.1200008392334,15.0,0.8999999761581421,5.709000110626221,3.484999895095825,2.2699999809265137,5.442999839782715,0.0
36,16.200000762939453,15.270000457763672,0.8733999729156494,5.826000213623047,3.4639999866485596,2.822999954223633,5.5269999504089355,0.0
37,17.079999923706055,15.380000114440918,0.9078999757766724,5.831999778747559,3.683000087738037,2.9560000896453857,5.484000205993652,0.0
38,14.800000190734863,14.520000457763672,0.8823000192642212,5.656000137329102,3.2880001068115234,3.111999988555908,5.309000015258789,0.0
39,14.279999732971191,14.170000076293945,0.8944000005722046,5.396999835968018,3.2980000972747803,6.684999942779541,5.000999927520752,0.0
40,13.539999961853027,13.850000381469727,0.8870999813079834,5.3480000495910645,3.1559998989105225,2.5869998931884766,5.177999973297119,0.0
41,13.5,13.850000381469727,0.885200023651123,5.35099983215332,3.1579999923706055,2.249000072479248,5.176000118255615,0.0
42,13.15999984741211,13.550000190734863,0.9009000062942505,5.138000011444092,3.2009999752044678,2.4609999656677246,4.7829999923706055,0.0
43,15.5,14.859999656677246,0.8820000290870667,5.876999855041504,3.3959999084472656,4.710999965667725,5.5279998779296875,0.0
44,15.109999656677246,14.539999961853027,0.8985999822616577,5.578999996185303,3.4619998931884766,3.128000020980835,5.179999828338623,0.0
45,13.800000190734863,14.039999961853027,0.8794000148773193,5.375999927520752,3.1549999713897705,1.559999942779541,4.960999965667725,0.0
46,15.359999656677246,14.760000228881836,0.8860999941825867,5.701000213623047,3.3929998874664307,1.3669999837875366,5.131999969482422,0.0
47,14.989999771118164,14.5600004196167,0.8883000016212463,5.570000171661377,3.377000093460083,2.9579999446868896,5.175000190734863,0.0
48,14.789999961853027,14.520000457763672,0.8819000124931335,5.545000076293945,3.2909998893737793,2.7039999961853027,5.111000061035156,0.0
49,14.859999656677246,14.670000076293945,0.8676000237464905,5.677999973297119,3.257999897003174,2.128999948501587,5.35099983215332,0.0
50,14.430000305175781,14.399999618530273,0.8751000165939331,5.585000038146973,3.2720000743865967,3.9749999046325684,5.144000053405762,0.0
51,15.779999732971191,14.90999984741211,0.892300009727478,5.673999786376953,3.434000015258789,5.5929999351501465,5.136000156402588,0.0
52,14.489999771118164,14.609999656677246,0.8537999987602234,5.715000152587891,3.11299991607666,4.116000175476074,5.395999908447266,0.0
53,14.329999923706055,14.279999732971191,0.8830999732017517,5.504000186920166,3.1989998817443848,3.328000068664551,5.223999977111816,0.0
54,14.520000457763672,14.600000381469727,0.8557000160217285,5.741000175476074,3.11299991607666,1.4809999465942383,5.486999988555908,0.0
55,15.029999732971191,14.770000457763672,0.8658000230789185,5.702000141143799,3.2119998931884766,1.9329999685287476,5.439000129699707,0.0
56,14.460000038146973,14.350000381469727,0.8817999958992004,5.388000011444092,3.377000093460083,2.802000045776367,5.044000148773193,0.0
57,14.920000076293945,14.430000305175781,0.900600016117096,5.383999824523926,3.4119999408721924,1.1419999599456787,5.0879998207092285,0.0
58,15.380000114440918,14.770000457763672,0.885699987411499,5.6620001792907715,3.4189999103546143,1.9989999532699585,5.2220001220703125,0.0
59,12.109999656677246,13.470000267028809,0.8392000198364258,5.158999919891357,3.0320000648498535,1.5019999742507935,4.519000053405762,0.0
60,11.420000076293945,12.859999656677246,0.8683000206947327,5.007999897003174,2.8499999046325684,2.700000047683716,4.60699987411499,0.0
61,11.229999542236328,12.630000114440918,0.8840000033378601,4.9019999504089355,2.878999948501587,2.2690000534057617,4.703000068664551,0.0
62,12.359999656677246,13.1899995803833,0.892300009727478,5.076000213623047,3.0420000553131104,3.2200000286102295,4.605000019073486,0.0
63,13.220000267028809,13.84000015258789,0.8679999709129333,5.394999980926514,3.069999933242798,4.1570000648498535,5.0879998207092285,0.0
64,12.779999732971191,13.569999694824219,0.8715999722480774,5.26200008392334,3.0260000228881836,1.1759999990463257,4.7820000648498535,0.0
65,12.880000114440918,13.5,0.8878999948501587,5.138999938964844,3.11899995803833,2.3519999980926514,4.60699987411499,0.0
66,14.34000015258789,14.369999885559082,0.8726000189781189,5.630000114440918,3.190000057220459,1.312999963760376,5.150000095367432,0.0
67,14.010000228881836,14.289999961853027,0.862500011920929,5.609000205993652,3.1579999923706055,2.2170000076293945,5.131999969482422,0.0
68,14.369999885559082,14.390000343322754,0.8726000189781189,5.568999767303467,3.1530001163482666,1.4639999866485596,5.300000190734863,0.0
69,12.729999542236328,13.75,0.84579998254776,5.4120001792907715,2.881999969482422,3.5329999923706055,5.066999912261963,0.0
70,17.6299991607666,15.979999542236328,0.8672999739646912,6.190999984741211,3.561000108718872,4.076000213623047,6.059999942779541,1.0
71,16.84000015258789,15.670000076293945,0.8622999787330627,5.998000144958496,3.4839999675750732,4.675000190734863,5.876999855041504,1.0
72,17.260000228881836,15.729999542236328,0.8762999773025513,5.978000164031982,3.5940001010894775,4.539000034332275,5.790999889373779,1.0
73,19.110000610351562,16.260000228881836,0.9081000089645386,6.1539998054504395,3.930000066757202,2.936000108718872,6.078999996185303,1.0
74,16.81999969482422,15.510000228881836,0.878600001335144,6.017000198364258,3.4860000610351562,4.004000186920166,5.841000080108643,1.0
75,16.770000457763672,15.619999885559082,0.8637999892234802,5.927000045776367,3.437999963760376,4.920000076293945,5.795000076293945,1.0
76,17.31999969482422,15.90999984741211,0.8598999977111816,6.064000129699707,3.4030001163482666,3.8239998817443848,5.921999931335449,1.0
77,20.709999084472656,17.229999542236328,0.8762999773025513,6.578999996185303,3.813999891281128,4.451000213623047,6.451000213623047,1.0
78,18.940000534057617,16.489999771118164,0.875,6.445000171661377,3.6389999389648438,5.064000129699707,6.361999988555908,1.0
79,17.1200008392334,15.550000190734863,0.88919997215271,5.849999904632568,3.565999984741211,2.8580000400543213,5.745999813079834,1.0
80,16.530000686645508,15.34000015258789,0.8823000192642212,5.875,3.4670000076293945,5.5320000648498535,5.880000114440918,1.0
81,18.719999313354492,16.190000534057617,0.8977000117301941,6.00600004196167,3.8570001125335693,5.323999881744385,5.879000186920166,1.0
82,20.200000762939453,16.889999389648438,0.8894000053405762,6.284999847412109,3.864000082015991,5.172999858856201,6.186999797821045,1.0
83,19.56999969482422,16.739999771118164,0.8779000043869019,6.383999824523926,3.7720000743865967,1.472000002861023,6.2729997634887695,1.0
84,19.510000228881836,16.709999084472656,0.878000020980835,6.366000175476074,3.8010001182556152,2.9619998931884766,6.184999942779541,1.0
85,18.270000457763672,16.09000015258789,0.8870000243186951,6.172999858856201,3.6510000228881836,2.443000078201294,6.197000026702881,1.0
86,18.8799991607666,16.260000228881836,0.8968999981880188,6.084000110626221,3.7639999389648438,1.6490000486373901,6.109000205993652,1.0
87,18.979999542236328,16.65999984741211,0.859000027179718,6.548999786376953,3.6700000762939453,3.690999984741211,6.498000144958496,1.0
88,21.18000030517578,17.209999084472656,0.8988999724388123,6.572999954223633,4.0329999923706055,5.78000020980835,6.230999946594238,1.0
89,20.8799991607666,17.049999237060547,0.9031000137329102,6.449999809265137,4.0320000648498535,5.015999794006348,6.321000099182129,1.0
90,20.100000381469727,16.989999771118164,0.8745999932289124,6.580999851226807,3.7850000858306885,1.9550000429153442,6.448999881744385,1.0
91,18.760000228881836,16.200000762939453,0.8984000086784363,6.171999931335449,3.7960000038146973,3.119999885559082,6.052999973297119,1.0
92,18.809999465942383,16.290000915527344,0.8906000256538391,6.271999835968018,3.693000078201294,3.236999988555908,6.052999973297119,1.0
93,18.59000015258789,16.049999237060547,0.9065999984741211,6.0370001792907715,3.859999895095825,6.000999927520752,5.876999855041504,1.0
94,18.360000610351562,16.520000457763672,0.8452000021934509,6.665999889373779,3.484999895095825,4.933000087738037,6.447999954223633,1.0
95,16.8700008392334,15.649999618530273,0.864799976348877,6.138999938964844,3.4630000591278076,3.696000099182129,5.9670000076293945,1.0
96,19.309999465942383,16.59000015258789,0.8815000057220459,6.341000080108643,3.809999942779541,3.4769999980926514,6.23799991607666,1.0
97,18.979999542236328,16.56999969482422,0.8687000274658203,6.448999881744385,3.552000045776367,2.1440000534057617,6.453000068664551,1.0
98,18.170000076293945,16.260000228881836,0.8636999726295471,6.270999908447266,3.51200008392334,2.8529999256134033,6.2729997634887695,1.0
99,18.719999313354492,16.34000015258789,0.8809999823570251,6.218999862670898,3.684000015258789,2.187999963760376,6.0970001220703125,1.0
100,16.40999984741211,15.25,0.8866000175476074,5.7179999351501465,3.5250000953674316,4.2170000076293945,5.618000030517578,1.0
101,17.989999771118164,15.859999656677246,0.8992000222206116,5.889999866485596,3.694000005722046,2.068000078201294,5.836999893188477,1.0
102,19.459999084472656,16.5,0.8985000252723694,6.11299991607666,3.8919999599456787,4.308000087738037,6.008999824523926,1.0
103,19.18000030517578,16.6299991607666,0.8716999888420105,6.36899995803833,3.680999994277954,3.3570001125335693,6.229000091552734,1.0
104,18.950000762939453,16.420000076293945,0.8828999996185303,6.248000144958496,3.755000114440918,3.368000030517578,6.1479997634887695,1.0
105,18.829999923706055,16.290000915527344,0.891700029373169,6.0370001792907715,3.7860000133514404,2.552999973297119,5.879000186920166,1.0
106,18.850000381469727,16.170000076293945,0.9056000113487244,6.1519999504089355,3.805999994277954,2.8429999351501465,6.199999809265137,1.0
107,17.6299991607666,15.859999656677246,0.8799999952316284,6.0329999923706055,3.572999954223633,3.746999979019165,5.928999900817871,1.0
108,19.940000534057617,16.920000076293945,0.8751999735832214,6.675000190734863,3.763000011444092,3.252000093460083,6.550000190734863,1.0
109,18.549999237060547,16.219999313354492,0.8865000009536743,6.1529998779296875,3.6740000247955322,1.7380000352859497,5.894000053405762,1.0
110,18.450000762939453,16.1200008392334,0.8920999765396118,6.10699987411499,3.7690000534057617,2.234999895095825,5.794000148773193,1.0
111,19.3799991607666,16.719999313354492,0.8715999722480774,6.302999973297119,3.7909998893737793,3.677999973297119,5.965000152587891,1.0
112,19.1299991607666,16.309999465942383,0.9035000205039978,6.183000087738037,3.9019999504089355,2.1089999675750732,5.923999786376953,1.0
113,19.139999389648438,16.610000610351562,0.8722000122070312,6.258999824523926,3.736999988555908,6.682000160217285,6.052999973297119,1.0
114,20.969999313354492,17.25,0.8859000205993652,6.563000202178955,3.990999937057495,4.677000045776367,6.315999984741211,1.0
115,19.059999465942383,16.450000762939453,0.8853999972343445,6.415999889373779,3.7190001010894775,2.247999906539917,6.163000106811523,1.0
116,18.959999084472656,16.200000762939453,0.9077000021934509,6.051000118255615,3.8970000743865967,4.334000110626221,5.75,1.0
117,19.149999618530273,16.450000762939453,0.8889999985694885,6.244999885559082,3.815000057220459,3.0840001106262207,6.184999942779541,1.0
118,18.889999389648438,16.229999542236328,0.9007999897003174,6.2270002365112305,3.7690000534057617,3.6389999389648438,5.966000080108643,1.0
119,20.030000686645508,16.899999618530273,0.8810999989509583,6.493000030517578,3.8570001125335693,3.062999963760376,6.320000171661377,1.0
120,20.239999771118164,16.90999984741211,0.8896999955177307,6.315000057220459,3.9619998931884766,5.901000022888184,6.188000202178955,1.0
121,18.139999389648438,16.1200008392334,0.8772000074386597,6.059000015258789,3.562999963760376,3.61899995803833,6.011000156402588,1.0
122,16.170000076293945,15.380000114440918,0.8587999939918518,5.76200008392334,3.38700008392334,4.285999774932861,5.703000068664551,1.0
123,18.43000030517578,15.970000267028809,0.9077000021934509,5.980000019073486,3.7709999084472656,2.9839999675750732,5.90500020980835,1.0
124,15.989999771118164,14.890000343322754,0.9064000248908997,5.36299991607666,3.5820000171661377,3.3359999656677246,5.144000053405762,1.0
125,18.75,16.18000030517578,0.8999000191688538,6.111000061035156,3.86899995803833,4.188000202178955,5.992000102996826,1.0
126,18.649999618530273,16.40999984741211,0.8697999715805054,6.284999847412109,3.5940001010894775,4.390999794006348,6.1020002365112305,1.0
127,17.979999542236328,15.850000381469727,0.8992999792098999,5.979000091552734,3.687000036239624,2.256999969482422,5.919000148773193,1.0
128,20.15999984741211,17.030000686645508,0.8734999895095825,6.513000011444092,3.7730000019073486,1.909999966621399,6.184999942779541,1.0
129,17.549999237060547,15.65999984741211,0.8991000056266785,5.790999889373779,3.690000057220459,5.366000175476074,5.660999774932861,1.0
130,18.299999237060547,15.890000343322754,0.9107999801635742,5.979000091552734,3.755000114440918,2.8369998931884766,5.961999893188477,1.0
131,18.940000534057617,16.31999969482422,0.8942000269889832,6.144000053405762,3.825000047683716,2.9079999923706055,5.948999881744385,1.0
132,15.380000114440918,14.899999618530273,0.8705999851226807,5.883999824523926,3.2679998874664307,4.461999893188477,5.795000076293945,1.0
133,16.15999984741211,15.329999923706055,0.8644000291824341,5.84499979019165,3.3949999809265137,4.265999794006348,5.795000076293945,1.0
134,15.5600004196167,14.890000343322754,0.8823000192642212,5.776000022888184,3.4079999923706055,4.9720001220703125,5.8470001220703125,1.0
135,15.380000114440918,14.65999984741211,0.8989999890327454,5.4770002365112305,3.4649999141693115,3.5999999046325684,5.439000129699707,1.0
136,17.360000610351562,15.760000228881836,0.8784999847412109,6.144999980926514,3.5739998817443848,3.5260000228881836,5.9710001945495605,1.0
137,15.569999694824219,15.149999618530273,0.8526999950408936,5.920000076293945,3.2309999465942383,2.640000104904175,5.879000186920166,1.0
138,15.600000381469727,15.109999656677246,0.8579999804496765,5.831999778747559,3.2860000133514404,2.7249999046325684,5.751999855041504,1.0
139,16.229999542236328,15.180000305175781,0.8849999904632568,5.872000217437744,3.4719998836517334,3.7690000534057617,5.921999931335449,1.0
140,13.069999694824219,13.920000076293945,0.8479999899864197,5.4720001220703125,2.99399995803833,5.303999900817871,5.394999980926514,2.0
141,13.319999694824219,13.9399995803833,0.861299991607666,5.540999889373779,3.072999954223633,7.034999847412109,5.440000057220459,2.0
142,13.34000015258789,13.949999809265137,0.8619999885559082,5.388999938964844,3.0739998817443848,5.994999885559082,5.307000160217285,2.0
143,12.220000267028809,13.319999694824219,0.8651999831199646,5.223999977111816,2.9670000076293945,5.468999862670898,5.2210001945495605,2.0
144,11.819999694824219,13.399999618530273,0.8274000287055969,5.314000129699707,2.7769999504089355,4.4710001945495605,5.177999973297119,2.0
145,11.210000038146973,13.130000114440918,0.8166999816894531,5.2789998054504395,2.687000036239624,6.169000148773193,5.275000095367432,2.0
146,11.430000305175781,13.130000114440918,0.8335000276565552,5.176000118255615,2.7190001010894775,2.2209999561309814,5.131999969482422,2.0
147,12.489999771118164,13.460000038146973,0.8658000230789185,5.267000198364258,2.9670000076293945,4.421000003814697,5.001999855041504,2.0
148,12.699999809265137,13.710000038146973,0.8490999937057495,5.386000156402588,2.9110000133514404,3.259999990463257,5.315999984741211,2.0
149,10.789999961853027,12.930000305175781,0.810699999332428,5.316999912261963,2.6480000019073486,5.461999893188477,5.193999767303467,2.0
150,11.829999923706055,13.229999542236328,0.8496000170707703,5.263000011444092,2.8399999141693115,5.195000171661377,5.307000160217285,2.0
151,12.010000228881836,13.520000457763672,0.8248999714851379,5.40500020980835,2.7760000228881836,6.992000102996826,5.269999980926514,2.0
152,12.260000228881836,13.600000381469727,0.833299994468689,5.4079999923706055,2.8329999446868896,4.75600004196167,5.360000133514404,2.0
153,11.180000305175781,13.039999961853027,0.8266000151634216,5.21999979019165,2.693000078201294,3.3320000171661377,5.000999927520752,2.0
154,11.359999656677246,13.050000190734863,0.8381999731063843,5.175000190734863,2.755000114440918,4.047999858856201,5.263000011444092,2.0
155,11.1899995803833,13.050000190734863,0.8252999782562256,5.25,2.674999952316284,5.813000202178955,5.218999862670898,2.0
156,11.34000015258789,12.869999885559082,0.8596000075340271,5.052999973297119,2.8489999771118164,3.3469998836517334,5.002999782562256,2.0
157,12.130000114440918,13.729999542236328,0.8080999851226807,5.394000053405762,2.744999885559082,4.824999809265137,5.21999979019165,2.0
158,11.75,13.520000457763672,0.8082000017166138,5.443999767303467,2.677999973297119,4.377999782562256,5.309999942779541,2.0
159,11.489999771118164,13.220000267028809,0.8263000249862671,5.303999900817871,2.694999933242798,5.388000011444092,5.309999942779541,2.0
160,12.539999961853027,13.670000076293945,0.8424999713897705,5.451000213623047,2.878999948501587,3.0820000171661377,5.491000175476074,2.0
161,12.020000457763672,13.329999923706055,0.8503000140190125,5.349999904632568,2.809999942779541,4.270999908447266,5.308000087738037,2.0
162,12.050000190734863,13.40999984741211,0.8416000008583069,5.267000198364258,2.8469998836517334,4.98799991607666,5.046000003814697,2.0
163,12.550000190734863,13.569999694824219,0.8557999730110168,5.333000183105469,2.9679999351501465,4.419000148773193,5.176000118255615,2.0
164,11.140000343322754,12.789999961853027,0.8557999730110168,5.011000156402588,2.7939999103546143,6.388000011444092,5.048999786376953,2.0
165,12.100000381469727,13.149999618530273,0.8792999982833862,5.105000019073486,2.940999984741211,2.2009999752044678,5.056000232696533,2.0
166,12.4399995803833,13.59000015258789,0.8461999893188477,5.318999767303467,2.8970000743865967,4.923999786376953,5.269999980926514,2.0
167,12.149999618530273,13.449999809265137,0.8442999720573425,5.416999816894531,2.8369998931884766,3.638000011444092,5.3379998207092285,2.0
168,11.350000381469727,13.119999885559082,0.8291000127792358,5.176000118255615,2.6679999828338623,4.336999893188477,5.131999969482422,2.0
169,11.239999771118164,13.0,0.8359000086784363,5.090000152587891,2.7149999141693115,3.5209999084472656,5.0879998207092285,2.0
170,11.020000457763672,13.0,0.8188999891281128,5.324999809265137,2.7009999752044678,6.735000133514404,5.163000106811523,2.0
171,11.550000190734863,13.100000381469727,0.8454999923706055,5.166999816894531,2.8450000286102295,6.715000152587891,4.955999851226807,2.0
172,11.270000457763672,12.970000267028809,0.8418999910354614,5.0879998207092285,2.763000011444092,4.309000015258789,5.0,2.0
173,11.399999618530273,13.079999923706055,0.8374999761581421,5.136000156402588,2.763000011444092,5.5879998207092285,5.089000225067139,2.0
174,10.829999923706055,12.960000038146973,0.8098999857902527,5.2779998779296875,2.6410000324249268,5.182000160217285,5.184999942779541,2.0
175,10.800000190734863,12.569999694824219,0.859000027179718,4.980999946594238,2.821000099182129,4.7729997634887695,5.063000202178955,2.0
176,11.260000228881836,13.010000228881836,0.8355000019073486,5.185999870300293,2.7100000381469727,5.335000038146973,5.0920000076293945,2.0
177,10.739999771118164,12.729999542236328,0.8328999876976013,5.144999980926514,2.6419999599456787,4.702000141143799,4.9629998207092285,2.0
178,11.479999542236328,13.050000190734863,0.8472999930381775,5.179999828338623,2.757999897003174,5.875999927520752,5.001999855041504,2.0
179,12.210000038146973,13.470000267028809,0.845300018787384,5.35699987411499,2.8929998874664307,1.6610000133514404,5.177999973297119,2.0
180,11.40999984741211,12.949999809265137,0.8560000061988831,5.090000152587891,2.7750000953674316,4.956999778747559,4.824999809265137,2.0
181,12.460000038146973,13.40999984741211,0.8705999851226807,5.236000061035156,3.0169999599456787,4.986999988555908,5.146999835968018,2.0
182,12.1899995803833,13.359999656677246,0.8579000234603882,5.239999771118164,2.9089999198913574,4.85699987411499,5.1579999923706055,2.0
183,11.649999618530273,13.069999694824219,0.8575000166893005,5.107999801635742,2.8499999046325684,5.209000110626221,5.135000228881836,2.0
184,12.890000343322754,13.770000457763672,0.8540999889373779,5.494999885559082,3.0260000228881836,6.184999942779541,5.315999984741211,2.0
185,11.5600004196167,13.3100004196167,0.8198000192642212,5.36299991607666,2.683000087738037,4.061999797821045,5.182000160217285,2.0
186,11.8100004196167,13.449999809265137,0.8198000192642212,5.413000106811523,2.7160000801086426,4.8979997634887695,5.3520002365112305,2.0
187,10.90999984741211,12.800000190734863,0.8371999859809875,5.0879998207092285,2.674999952316284,4.178999900817871,4.955999851226807,2.0
188,11.229999542236328,12.819999694824219,0.8593999743461609,5.089000225067139,2.821000099182129,7.52400016784668,4.956999778747559,2.0
189,10.59000015258789,12.40999984741211,0.864799976348877,4.89900016784668,2.7869999408721924,4.974999904632568,4.794000148773193,2.0
190,10.930000305175781,12.800000190734863,0.8389999866485596,5.046000003814697,2.7170000076293945,5.3979997634887695,5.045000076293945,2.0
191,11.270000457763672,12.859999656677246,0.8562999963760376,5.091000080108643,2.803999900817871,3.984999895095825,5.000999927520752,2.0
192,11.869999885559082,13.020000457763672,0.8794999718666077,5.131999969482422,2.953000068664551,3.5969998836517334,5.131999969482422,2.0
193,10.819999694824219,12.829999923706055,0.8256000280380249,5.179999828338623,2.630000114440918,4.853000164031982,5.089000225067139,2.0
194,12.109999656677246,13.270000457763672,0.8639000058174133,5.236000061035156,2.9749999046325684,4.131999969482422,5.01200008392334,2.0
195,12.800000190734863,13.470000267028809,0.8859999775886536,5.159999847412109,3.125999927520752,4.873000144958496,4.914000034332275,2.0
196,12.789999961853027,13.529999732971191,0.878600001335144,5.223999977111816,3.053999900817871,5.482999801635742,4.958000183105469,2.0
197,13.369999885559082,13.779999732971191,0.8848999738693237,5.320000171661377,3.128000020980835,4.670000076293945,5.091000080108643,2.0
198,12.619999885559082,13.670000076293945,0.8481000065803528,5.409999847412109,2.9110000133514404,3.305999994277954,5.230999946594238,2.0
199,12.760000228881836,13.380000114440918,0.896399974822998,5.072999954223633,3.1549999713897705,2.828000068664551,4.829999923706055,2.0
200,12.380000114440918,13.4399995803833,0.8608999848365784,5.218999862670898,2.989000082015991,5.4720001220703125,5.045000076293945,2.0
201,12.670000076293945,13.319999694824219,0.8977000117301941,4.984000205993652,3.134999990463257,2.299999952316284,4.744999885559082,2.0
202,11.180000305175781,12.720000267028809,0.8679999709129333,5.008999824523926,2.809999942779541,4.051000118255615,4.828000068664551,2.0
203,12.699999809265137,13.40999984741211,0.8873999714851379,5.183000087738037,3.0910000801086426,8.456000328063965,5.0,2.0
204,12.369999885559082,13.470000267028809,0.8567000031471252,5.203999996185303,2.9600000381469727,3.9189999103546143,5.000999927520752,2.0
205,12.1899995803833,13.199999809265137,0.8783000111579895,5.13700008392334,2.9809999465942383,3.63100004196167,4.869999885559082,2.0
206,11.229999542236328,12.880000114440918,0.8511000275611877,5.139999866485596,2.7950000762939453,4.324999809265137,5.002999782562256,2.0
207,13.199999809265137,13.65999984741211,0.8883000016212463,5.236000061035156,3.2320001125335693,8.3149995803833,5.056000232696533,2.0
208,11.84000015258789,13.210000038146973,0.8521000146865845,5.175000190734863,2.8359999656677246,3.5980000495910645,5.044000148773193,2.0
209,12.300000190734863,13.34000015258789,0.868399977684021,5.243000030517578,2.9739999771118164,5.63700008392334,5.063000202178955,2.0
